Data e horário,Corrente CA L1|Primo 3.0-1 (# 1),Corrente CC MPP1|Primo 3.0-1 (# 1),Corrente CC MPP2|Primo 3.0-1 (# 1),Energia|Primo 3.0-1 (# 1),Energia MPP1|Primo 3.0-1 (# 1),Energia MPP2|Primo 3.0-1 (# 1),Fator de potência|Primo 3.0-1 (# 1),Potência aparente|Primo 3.0-1 (# 1),Potência reativa|Primo 3.0-1 (# 1),Rendimento específico|Primo 3.0-1 (# 1),Voltagem CA L1|Primo 3.0-1 (# 1),Voltagem CC MPP1|Primo 3.0-1 (# 1),Voltagem CC MPP2|Primo 3.0-1 (# 1),
01.07.2019 06:45,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,123.96,123.86,
01.07.2019 06:50,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,132.90,132.50,
01.07.2019 06:55,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,133.55,133.15,
01.07.2019 07:00,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,126.16,126.06,
01.07.2019 07:05,0.00,0.00,0.00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,135.80,135.60,
01.07.2019 07:10,0.88,0.11,0.09,0.05,0.02,0.03,0.01,43.52,43.52,0.00,196.74,160.37,158.34,
01.07.2019 07:15,0.98,0.15,0.12,0.76,0.38,0.38,0.04,212.03,211.83,0.00,218.10,170.50,164.20,
01.07.2019 07:20,1.00,0.33,0.14,2.16,1.36,0.8,0.12,215.38,213.8,0.00,218.40,156.86,166.62,
01.07.2019 07:25,1.05,1.07,0.14,5.54,4.21,1.33,0.29,226.21,216.21,0.00,218.30,76.60,169.10,
01.07.2019 07:30,1.13,1.28,0.16,8.61,6.99,1.63,0.43,243.11,219.88,0.00,218.50,92.84,169.40,
01.07.2019 07:35,1.18,1.45,0.16,10.62,8.81,1.81,0.5,254.97,220.84,0.00,218.30,98.10,168.80,
01.07.2019 07:40,1.27,1.63,0.17,13.45,11.44,2.01,0.59,275.03,222.28,0.00,218.00,107.40,169.82,
01.07.2019 07:45,1.34,1.82,0.19,15.49,13.21,2.28,0.64,290.1,222.69,0.00,217.80,107.20,172.40,
01.07.2019 07:50,1.39,1.95,0.22,16.72,14.12,2.59,0.67,300.41,223.01,0.01,217.80,105.89,173.05,
01.07.2019 07:55,1.88,2.13,2.29,28.39,15.83,12.56,0.83,408.97,226.25,0.01,217.70,104.60,76.60,
01.07.2019 08:00,2.00,2.43,2.51,30.72,16.97,13.75,0.85,432.97,225.0,0.01,217.20,98.61,76.59,
01.07.2019 08:05,2.24,1.97,2.75,35.81,20.63,15.19,0.89,485.03,224.84,0.01,217.10,144.60,75.70,
01.07.2019 08:10,2.34,1.92,2.27,37.75,23.34,14.41,0.9,507.59,226.01,0.01,217.60,166.12,86.44,
01.07.2019 08:15,2.79,2.17,3.00,46.83,29.54,17.29,0.93,604.8,223.57,0.01,217.00,183.40,78.10,
01.07.2019 08:20,2.71,2.06,2.78,44.95,29.31,15.64,0.92,585.31,222.86,0.01,216.80,191.91,75.60,
01.07.2019 08:25,3.02,2.29,3.19,51.19,33.05,18.14,0.94,653.38,222.56,0.02,216.80,193.60,75.90,
01.07.2019 08:30,3.06,2.33,3.23,51.78,33.53,18.25,0.94,661.94,222.4,0.02,216.80,192.60,75.81,
01.07.2019 08:35,3.35,2.48,2.68,58.00,36.49,21.51,0.95,726.34,222.42,0.02,216.80,192.77,107.46,
01.07.2019 08:40,3.16,2.34,2.33,53.83,33.28,20.55,0.95,683.17,222.39,0.02,216.70,188.00,115.80,
01.07.2019 08:45,3.14,2.45,1.77,53.39,35.85,17.54,0.95,680.26,222.45,0.02,216.90,192.92,130.60,
01.07.2019 08:50,3.49,2.66,2.04,60.31,39.72,20.59,0.96,757.08,222.16,0.02,216.80,195.10,131.30,
01.07.2019 08:55,3.64,2.74,2.38,62.90,40.18,22.73,0.96,789.18,221.84,0.02,216.70,192.06,125.82,
01.07.2019 09:00,3.75,2.89,2.39,64.96,41.37,23.6,0.96,810.2,220.66,0.02,216.30,186.50,128.10,
01.07.2019 09:05,4.23,3.04,3.01,74.62,43.67,30.95,0.97,925.82,223.52,0.02,218.70,187.90,133.54,
01.07.2019 09:10,4.66,3.30,3.25,82.95,47.96,34.99,0.98,1019.94,222.22,0.03,218.60,188.30,139.00,
01.07.2019 09:15,5.12,3.31,3.55,91.15,48.84,42.31,0.98,1119.5,220.79,0.03,218.40,191.19,154.13,
01.07.2019 09:20,5.35,3.58,3.47,95.51,52.77,42.74,0.98,1166.91,219.24,0.03,218.10,189.80,158.00,
01.07.2019 09:25,4.73,3.31,2.89,83.83,47.65,36.18,0.98,1033.28,221.39,0.03,218.20,186.04,164.36,
01.07.2019 09:30,5.10,3.49,2.86,90.97,52.21,38.76,0.98,1113.64,220.27,0.03,218.10,192.20,173.60,
01.07.2019 09:35,5.29,3.81,2.82,93.94,56.1,37.84,0.98,1151.83,217.93,0.03,217.60,189.50,173.28,
01.07.2019 09:40,5.01,3.43,2.92,89.29,50.54,38.75,0.98,1093.97,220.45,0.03,218.20,189.40,170.70,
01.07.2019 09:45,5.03,3.63,2.80,89.32,52.02,37.3,0.98,1097.75,220.19,0.03,218.10,184.62,171.41,
01.07.2019 09:50,5.56,4.01,3.01,99.59,58.99,40.6,0.98,1214.83,218.27,0.03,218.20,188.00,172.40,
01.07.2019 09:55,5.93,4.35,3.22,105.82,63.63,42.18,0.99,1292.34,216.64,0.03,218.00,187.49,168.61,
01.07.2019 10:00,5.43,3.98,2.97,97.24,57.79,39.45,0.98,1187.38,219.56,0.03,218.60,185.90,170.30,
01.07.2019 10:05,5.38,4.47,2.77,96.03,60.43,35.59,0.98,1176.98,220.16,0.03,218.60,175.56,166.80,
01.07.2019 10:10,6.39,5.88,3.34,115.99,72.04,43.95,0.99,1399.66,217.29,0.04,218.80,154.56,167.35,
01.07.2019 10:15,6.42,6.22,2.59,115.47,79.88,35.59,0.99,1402.42,216.22,0.04,218.40,163.00,174.70,
01.07.2019 10:20,7.22,6.03,3.74,129.84,80.17,49.67,0.99,1577.9,214.05,0.04,218.30,169.30,168.83,
01.07.2019 10:25,7.05,6.52,2.95,127.37,87.08,40.29,0.99,1543.45,215.13,0.04,218.50,169.00,172.80,
01.07.2019 10:30,7.90,6.67,4.06,142.34,88.46,53.88,0.99,1726.92,212.92,0.04,218.30,168.60,168.99,
01.07.2019 10:35,7.84,6.64,4.06,141.65,87.83,53.81,0.99,1713.08,213.26,0.04,218.40,167.90,168.10,
01.07.2019 10:40,6.94,5.77,3.65,124.61,76.47,48.14,0.99,1515.6,214.74,0.04,218.30,169.10,168.28,
01.07.2019 10:45,8.60,6.81,4.97,155.99,90.93,65.06,0.99,1883.84,212.17,0.05,218.60,169.40,165.80,
01.07.2019 10:50,8.67,6.83,5.14,156.74,90.29,66.45,0.99,1899.11,212.88,0.05,218.90,168.40,164.29,
01.07.2019 10:55,7.98,6.20,4.87,144.79,82.16,62.64,0.99,1750.69,214.35,0.05,219.10,168.40,163.00,
01.07.2019 11:00,8.40,6.15,5.10,151.93,81.2,70.72,0.99,1841.59,213.28,0.05,218.90,168.10,176.36,
01.07.2019 11:05,9.90,6.83,6.69,180.14,90.65,89.49,1.0,2171.99,211.19,0.06,219.10,168.70,170.20,
01.07.2019 11:10,8.55,5.90,5.84,154.42,77.54,76.89,0.99,1871.35,212.4,0.05,218.50,167.80,168.10,
01.07.2019 11:15,10.38,7.15,7.09,188.84,94.87,93.97,1.0,2275.81,209.86,0.06,218.90,168.40,168.10,
01.07.2019 11:20,10.49,7.34,7.30,190.56,95.55,95.02,1.0,2304.06,210.75,0.06,219.30,166.00,165.90,
01.07.2019 11:25,9.73,6.82,6.77,177.33,88.83,88.51,1.0,2138.54,212.1,0.06,219.40,165.50,165.90,
01.07.2019 11:30,9.45,6.59,6.55,171.28,85.81,85.47,0.99,2073.13,212.25,0.05,219.20,166.40,166.49,
01.07.2019 11:35,10.62,7.42,7.42,193.67,97.03,96.64,1.0,2333.55,210.48,0.06,219.30,166.00,165.30,
01.07.2019 11:40,10.09,7.03,7.03,183.41,92.13,91.28,1.0,2218.4,211.95,0.06,219.50,166.90,165.40,
01.07.2019 11:45,10.18,7.06,7.05,186.46,93.66,92.8,1.0,2232.75,210.93,0.06,219.11,167.50,166.00,
01.07.2019 11:50,9.57,6.67,6.64,174.91,87.95,86.97,0.99,2109.81,213.83,0.05,220.10,167.70,166.40,
01.07.2019 11:55,8.70,6.02,5.94,158.20,79.64,78.56,0.99,1916.89,215.27,0.05,220.10,168.90,168.51,
01.07.2019 12:00,8.56,5.90,5.82,156.19,78.53,77.66,0.99,1886.67,215.89,0.05,220.20,169.50,169.60,
01.07.2019 12:05,5.72,3.91,3.73,102.71,52.09,50.63,0.98,1256.29,221.01,0.03,219.60,171.11,174.22,
01.07.2019 12:10,6.60,4.49,4.27,119.63,60.68,58.95,0.99,1452.22,219.52,0.04,219.80,173.20,176.80,
01.07.2019 12:15,10.34,7.06,6.95,188.50,94.87,93.63,1.0,2279.5,212.26,0.06,220.00,171.38,171.68,
01.07.2019 12:20,9.37,6.46,6.36,170.52,85.87,84.64,0.99,2057.18,212.18,0.05,219.20,169.00,169.10,
01.07.2019 12:25,10.35,7.21,7.12,187.58,94.32,93.27,1.0,2268.29,210.07,0.06,218.80,166.80,166.59,
01.07.2019 12:30,10.05,7.04,6.97,182.93,92.07,90.86,1.0,2205.25,211.13,0.06,219.20,166.00,165.50,
01.07.2019 12:35,9.61,6.72,6.64,173.90,87.57,86.32,0.99,2104.33,210.73,0.05,218.80,166.49,165.89,
01.07.2019 12:40,10.65,7.49,7.44,193.78,97.47,96.31,1.0,2334.67,208.89,0.06,218.80,165.20,164.30,
01.07.2019 12:45,9.83,6.85,6.82,177.89,89.5,88.39,1.0,2152.1,210.04,0.06,218.60,166.70,165.30,
01.07.2019 12:50,9.76,6.81,6.76,177.29,89.25,88.04,1.0,2137.84,210.49,0.06,218.60,166.70,165.40,
01.07.2019 12:55,10.34,7.24,7.19,186.68,93.88,92.8,1.0,2257.2,207.7,0.06,217.90,165.20,164.30,
01.07.2019 13:00,8.89,6.24,6.19,160.34,80.65,79.69,0.99,1935.49,209.28,0.05,217.50,164.40,163.70,
01.07.2019 13:05,10.05,7.05,7.03,181.42,91.2,90.22,1.0,2194.14,207.9,0.06,217.90,165.10,163.50,
01.07.2019 13:10,9.28,6.48,6.44,167.61,84.34,83.27,0.99,2022.12,208.71,0.05,217.60,165.60,164.20,
01.07.2019 13:15,8.62,5.93,5.91,155.32,78.25,77.07,0.99,1881.91,211.26,0.05,218.20,168.40,166.60,
01.07.2019 13:20,10.01,6.93,6.88,183.07,92.1,90.97,1.0,2192.36,209.75,0.06,218.70,167.99,166.88,
01.07.2019 13:25,10.00,6.98,6.97,181.53,91.28,90.26,1.0,2188.43,209.14,0.06,218.40,166.00,164.40,
01.07.2019 13:30,9.35,6.55,6.50,168.52,84.58,83.94,0.99,2039.71,209.13,0.05,217.90,164.71,164.61,
01.07.2019 13:35,9.00,6.25,6.20,162.73,81.74,80.99,0.99,1963.96,209.85,0.05,217.80,166.50,166.00,
01.07.2019 13:40,7.31,5.08,5.05,131.20,65.99,65.2,0.99,1593.94,213.11,0.04,217.70,165.92,165.02,
01.07.2019 13:45,7.55,5.19,5.15,136.17,68.47,67.71,0.99,1647.94,213.15,0.04,218.10,168.70,167.70,
01.07.2019 13:50,7.70,5.25,5.20,138.20,69.49,68.71,0.99,1677.41,211.82,0.04,217.70,169.07,168.60,
01.07.2019 13:55,7.82,5.42,5.39,142.24,70.4,71.83,0.99,1708.85,212.86,0.04,218.20,164.59,168.80,
01.07.2019 14:00,7.85,5.44,5.46,141.76,69.75,72.01,0.99,1714.35,212.41,0.04,218.00,163.40,168.10,
01.07.2019 14:05,8.17,5.64,5.59,146.89,73.88,73.0,0.99,1781.11,211.39,0.05,217.80,167.20,166.70,
01.07.2019 14:10,8.21,5.65,5.60,147.93,74.45,73.48,0.99,1787.53,210.12,0.05,217.40,167.90,167.10,
01.07.2019 14:15,9.27,6.38,6.33,166.94,83.99,82.95,0.99,2020.8,209.12,0.05,217.70,168.00,166.80,
01.07.2019 14:20,7.22,4.96,4.92,129.75,65.36,64.4,0.99,1571.47,212.51,0.04,217.40,168.10,166.70,
01.07.2019 14:25,5.69,3.85,3.82,101.03,50.84,50.19,0.98,1235.37,215.66,0.03,217.20,169.80,168.91,
01.07.2019 14:30,6.57,4.42,4.36,117.46,59.04,58.42,0.99,1425.54,213.13,0.04,216.90,170.60,170.70,
01.07.2019 14:35,5.43,3.66,3.58,96.21,48.4,47.81,0.98,1178.34,215.8,0.03,216.90,170.70,171.90,
01.07.2019 14:40,5.80,3.90,3.84,103.41,52.02,51.4,0.99,1259.41,214.71,0.03,217.00,171.20,171.80,
01.07.2019 14:45,7.30,4.94,4.87,130.85,65.79,65.06,0.99,1589.68,212.5,0.04,217.50,170.59,170.70,
01.07.2019 14:50,6.58,4.48,4.41,118.07,59.38,58.69,0.99,1432.94,214.11,0.04,217.50,169.30,169.90,
01.07.2019 14:55,5.70,3.88,3.81,101.57,51.05,50.52,0.98,1242.08,217.57,0.03,217.90,169.11,170.11,
01.07.2019 15:00,4.32,2.91,2.83,76.06,38.36,37.7,0.97,939.05,220.82,0.02,217.40,170.40,171.50,
01.07.2019 15:05,4.70,3.14,3.10,82.94,41.65,41.29,0.98,1022.65,220.35,0.03,217.70,171.70,172.30,
01.07.2019 15:10,6.33,4.24,4.19,113.38,57.02,56.36,0.99,1377.32,214.37,0.04,217.40,172.20,172.20,
01.07.2019 15:15,6.77,4.57,4.52,121.03,60.85,60.17,0.99,1472.71,213.34,0.04,217.30,171.18,170.88,
01.07.2019 15:20,3.90,2.62,2.57,68.32,34.41,33.9,0.97,843.7,220.54,0.02,216.90,168.42,168.70,
01.07.2019 15:25,4.51,3.06,2.97,79.45,40.53,38.92,0.97,978.23,218.91,0.02,216.90,171.20,169.40,
01.07.2019 15:30,3.58,2.40,2.33,61.74,31.41,30.33,0.96,775.65,221.54,0.02,216.50,171.21,170.03,
01.07.2019 15:35,4.24,2.83,2.75,74.64,37.6,37.03,0.97,922.62,221.5,0.02,217.30,172.50,174.00,
01.07.2019 15:40,4.62,3.07,3.00,81.47,41.04,40.43,0.98,1005.35,220.42,0.03,217.60,173.10,173.80,
01.07.2019 15:45,5.01,3.34,3.28,89.04,44.83,44.21,0.98,1090.69,218.86,0.03,217.60,172.50,173.10,
01.07.2019 15:50,5.18,3.47,3.41,91.94,46.27,45.67,0.98,1128.42,218.91,0.03,217.80,172.20,172.60,
01.07.2019 15:55,4.71,3.15,3.11,83.63,42.09,41.54,0.98,1027.74,221.56,0.03,218.10,172.00,171.90,
01.07.2019 16:00,4.10,2.74,2.70,71.67,36.03,35.63,0.97,891.08,222.31,0.02,217.90,170.90,171.20,
01.07.2019 16:05,3.64,2.42,2.39,63.15,31.72,31.43,0.96,789.87,222.82,0.02,217.60,170.90,171.30,
01.07.2019 16:10,3.87,2.55,2.57,67.40,33.44,33.96,0.96,841.33,222.17,0.02,217.60,171.40,172.10,
01.07.2019 16:15,3.65,2.42,2.39,63.53,31.87,31.67,0.96,794.26,222.65,0.02,217.60,172.20,172.30,
01.07.2019 16:20,3.38,2.22,2.21,58.24,29.21,29.03,0.95,735.8,222.95,0.02,217.70,172.60,172.10,
01.07.2019 16:25,3.12,2.05,2.03,53.43,26.81,26.63,0.94,679.45,224.73,0.02,217.80,172.20,171.70,
01.07.2019 16:30,2.88,1.88,1.86,48.51,24.34,24.17,0.93,625.9,225.03,0.02,217.80,172.50,171.90,
01.07.2019 16:35,2.59,1.67,1.66,43.01,21.58,21.44,0.92,563.75,226.69,0.01,218.10,171.90,171.60,
01.07.2019 16:40,2.33,1.48,1.47,37.64,18.84,18.8,0.89,507.37,228.12,0.01,218.20,171.70,171.50,
01.07.2019 16:45,2.08,1.29,1.29,32.72,16.4,16.32,0.86,452.1,228.52,0.01,218.50,171.69,171.10,
01.07.2019 16:50,1.86,1.13,1.12,27.81,13.92,13.89,0.83,404.41,228.44,0.01,218.50,170.80,170.40,
01.07.2019 16:55,1.65,0.95,0.95,23.01,11.52,11.49,0.77,359.46,229.04,0.01,219.10,170.59,169.99,
01.07.2019 17:00,1.46,0.79,0.78,18.29,9.14,9.15,0.7,315.13,226.1,0.01,218.90,168.50,168.80,
01.07.2019 17:05,1.27,0.62,0.63,13.38,6.72,6.66,0.59,275.29,223.26,0.00,218.40,167.39,160.93,
